modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model195,12.8320250745,5.45952456002,10.6607244364,-2.04850568987,23.6404623602,35.2977069286,30.8055199889,False,0.05025,1.551,0.0004132,294.4,293.6,257.276507277,0.0324982770642,7916.6199109,rela_nu,rela_f,rela_tp
model196,3.54311321215,6.49071215213,1.59428466079,0.622801402056,33.628816486,27.3504148876,21.7778607102,False,0.05025,1.227,0.0003617,294.4,293.6,257.276507277,0.0257087389954,10007.3561493,rela_nu,rela_f,rela_tp
model197,6.5324093569,18.9110502892,1.45841115261,12.0621800382,17.7395431207,37.5256471395,22.6358940383,False,0.05025,3.274,0.0009094,294.2,293.6,343.035343035,0.0685997102356,5000.53632672,rela_nu,rela_f,rela_tp
model198,12.1381308281,5.30018464772,5.85538625681,3.25297579707,38.2151252814,34.5431974658,23.5674017889,False,0.05025,1.403,0.0003856,294.3,293.6,294.03029403,0.0293969685447,10002.061729,rela_nu,rela_f,rela_tp
model199,16.0479799445,9.2724703367,14.4019404191,5.7402329904,22.4522447576,18.5851508971,34.2451784878,False,0.05025,0.85,0.0001855,294.4,293.6,257.276507277,0.0178110035982,14444.8068778,rela_nu,rela_f,rela_tp
model200,8.21199616922,18.5279524967,7.97469256619,10.3195339493,16.0113572471,39.9034036807,31.6066052097,True,0.05025,1.905,0.0002721,294.3,293.6,294.03029403,0.039920612652,7365.37529104,rela_nu,rela_f,rela_tp

model202,14.7171633457,6.4219776672,12.8231347752,3.57811740882,22.7385267506,24.2036848133,19.5638854917,False,0.05025,0.9039,0.0003502,294.5,293.6,228.69022869,0.0189372254051,12076.2267861,rela_nu,rela_f,rela_tp
model203,6.11468991459,3.21430639968,2.02973711442,-2.31744689017,36.4923817549,21.8177507365,15.2373365671,False,0.05025,2.155,0.0004196,294.4,293.6,257.276507277,0.0451571951962,5697.35357031,rela_nu,rela_f,rela_tp

model205,4.22003218118,11.2236604326,-0.784435190249,5.27149328539,32.4539911966,29.9732882503,33.263665219,True,0.05025,1.215,0.0003162,294.4,293.6,257.276507277,0.0254581882664,10105.8451051,rela_nu,rela_f,rela_tp
model206,18.5748119449,14.2678495746,11.3543108626,7.13430581288,35.5186984605,24.9830918187,32.5061986043,True,0.05025,2.946,0.0004631,294.2,293.6,343.035343035,0.0617346118767,5556.61293734,rela_nu,rela_f,rela_tp
model207,9.62071563046,3.67041983978,8.57648661439,2.29913280025,38.2843349312,11.6610137216,22.7504915307,False,0.05025,0.6338,0.0002474,294.5,293.6,228.69022869,0.0132784362214,17222.6777971,rela_nu,rela_f,rela_tp
model208,7.73322537914,3.89676734015,1.72332265618,1.36639302182,28.9471963636,11.7839580525,18.2250268083,True,0.05025,1.996,0.0005086,294.3,293.6,294.03029403,0.0418228972389,7030.36646052,rela_nu,rela_f,rela_tp
model209,16.8765671061,10.0638122665,8.61337681596,3.19075116915,38.5388696112,22.8613498672,35.602715357,False,0.05025,3.671,0.0008146,294.2,293.6,343.035343035,0.0769222993555,4459.50453782,rela_nu,rela_f,rela_tp
model210,8.45272392524,7.86104221316,4.11019194815,3.57394258971,21.0987540768,15.2607965756,20.5969430009,False,0.05025,2.224,0.0006337,294.3,293.6,294.03029403,0.0465988579502,6309.81759992,rela_nu,rela_f,rela_tp
model211,4.3100830152,14.7098837198,-3.12740678134,7.56523016305,16.3215658207,32.5906858651,27.5873871851,True,0.05025,3.096,0.0005267,294.2,293.6,343.035343035,0.0648770832747,5287.46555364,rela_nu,rela_f,rela_tp
model212,5.61666354642,18.189202212,4.287644359,14.0448112671,7.79293833584,33.2055486505,38.1686865701,False,0.05025,0.8244,0.0003283,294.4,293.6,257.276507277,0.0172714680838,14896.041612,rela_nu,rela_f,rela_tp
model213,7.58446750461,3.29082933662,3.07394371081,0.933161712325,25.121136803,30.4448024235,29.2487579229,True,0.05025,1.067,0.0003759,294.4,293.6,257.276507277,0.0223550500528,11508.6527057,rela_nu,rela_f,rela_tp
model214,18.3638723626,12.7127285385,16.1816369411,6.25066003069,38.3962284584,32.7847641703,29.199079438,False,0.05025,1.203,0.0004325,294.4,293.6,257.276507277,0.0252042464204,10207.6651285,rela_nu,rela_f,rela_tp
model215,8.38689478642,13.4138510884,3.34567852245,7.80278540805,23.0742875178,30.9963053811,19.2428937597,False,0.05025,2.411,0.0005392,294.3,293.6,294.03029403,0.0505201146629,5820.06386945,rela_nu,rela_f,rela_tp
model216,18.4696099082,13.3126998459,15.8912639985,11.5147644993,23.1928875513,37.6642542865,16.2730466735,False,0.05025,1.029,0.001728,294.4,293.6,257.276507277,0.0215302813595,11949.5190509,rela_nu,rela_f,rela_tp
model218,3.98630139028,8.30645801009,3.5446452738,3.40957160707,24.2439392584,22.3114669666,24.3889342722,True,0.05025,1.002,0.0004429,294.4,293.6,257.276507277,0.0209913305927,12256.3220154,rela_nu,rela_f,rela_tp
model219,8.06391703798,3.43339417947,4.72961910259,-0.136465197474,36.9613608005,18.7539890831,18.3071379529,False,0.05025,1.282,0.000475,294.5,293.6,228.69022869,0.0268590926446,8514.44357098,rela_nu,rela_f,rela_tp
model220,4.86427639697,18.5981833159,0.846863289551,18.0842371912,18.1936248164,19.9895285661,29.5333711411,False,0.05025,1.003,0.00041,294.5,293.6,228.69022869,0.0210129788296,10883.2845902,rela_nu,rela_f,rela_tp
model221,4.4412431437,11.2433285068,-0.569005253181,4.4975500212,12.458790228,37.7574832741,38.2191198749,True,0.05025,1.665,0.0003709,294.4,293.6,257.276507277,0.0348884549391,7374.25912743,rela_nu,rela_f,rela_tp
model222,3.39767669073,14.4564921337,-1.10329722966,6.79769205261,13.8341152364,35.1977708214,31.9761552862,False,0.05025,2.101,0.000435,294.3,293.6,294.03029403,0.0440251028587,6678.69635589,rela_nu,rela_f,rela_tp
model223,4.43115289689,9.8338092752,1.11160638891,5.48120306331,26.7210404984,34.5099184073,27.1620009652,True,0.05025,1.149,0.0003514,294.5,293.6,228.69022869,0.024074176597,9499.39981409,rela_nu,rela_f,rela_tp
model225,7.03624188836,10.1830355861,-1.79937380658,8.16800102252,26.7429236853,12.3795773882,21.4349591411,True,0.05025,3.14,0.0004942,294.3,293.6,294.03029403,0.0657999470479,4468.54909802,rela_nu,rela_f,rela_tp
model226,19.3706614173,9.09550114619,14.3869514758,8.09674534044,37.7522452511,25.7251893848,39.7602549343,True,0.05025,0.8289,0.0002612,294.4,293.6,257.276507277,0.0173671885434,14813.9410494,rela_nu,rela_f,rela_tp
model227,5.86438695612,8.75934402125,4.7473706592,1.07590367476,16.0553533864,20.7681294774,28.0965037241,True,0.05025,2.511,0.0004889,294.3,293.6,294.03029403,0.0526170384661,5588.11941155,rela_nu,rela_f,rela_tp
model228,3.83892857111,9.50559181042,-2.82562516452,2.63564634181,21.3462344203,37.4216393915,26.4936722696,False,0.05025,2.388,0.0004078,294.3,293.6,294.03029403,0.050040818632,5875.80903088,rela_nu,rela_f,rela_tp
model229,5.31852813844,10.5290569086,-1.9138388588,5.98664407285,28.6289521136,26.9238366771,38.5377477553,False,0.05025,1.295,0.0003947,294.4,293.6,257.276507277,0.0271332386734,9481.96823732,rela_nu,rela_f,rela_tp
model230,4.79819742169,7.95879151441,3.44968416409,1.11399669578,23.7765764603,22.4006762423,23.9019885468,False,0.05025,2.048,0.0005656,294.3,293.6,294.03029403,0.0429115547753,6852.00747375,rela_nu,rela_f,rela_tp
model231,7.05849434507,18.6105708319,5.59143876831,15.5584859976,12.037387972,35.5314335931,22.8112872546,False,0.05025,0.8458,0.0003106,294.4,293.6,257.276507277,0.017720355143,14518.6992699,rela_nu,rela_f,rela_tp
model232,11.2820480124,3.42058097437,6.93301928796,-1.20260921343,32.4202976149,30.5663274306,15.1543212575,False,0.05025,1.663,0.0004062,294.4,293.6,257.276507277,0.0348457977055,7383.28648553,rela_nu,rela_f,rela_tp
model233,19.3556654743,5.6163029612,13.4351009948,-1.27814858916,36.8610228531,23.6652779808,33.7728792646,False,0.05025,1.932,0.00064,294.3,293.6,294.03029403,0.0404787867346,7263.81193087,rela_nu,rela_f,rela_tp
model234,11.1438654504,12.6457987975,5.06464513812,3.86319860784,30.8156118841,27.6675637016,34.209798635,True,0.05025,2.783,0.0003447,294.2,293.6,343.035343035,0.0583208259696,5881.86702318,rela_nu,rela_f,rela_tp
model235,5.91411888631,13.0756741386,3.99617844393,8.36258615498,31.3824522649,25.9057179191,19.9326334177,False,0.05025,1.289,0.0005595,294.4,293.6,257.276507277,0.0270040325055,9527.33660147,rela_nu,rela_f,rela_tp
model236,14.0373571959,6.55531778913,10.8233364133,1.63874903803,22.9641895721,27.5512327134,19.4068547369,False,0.05025,1.511,0.0004735,294.3,293.6,294.03029403,0.0316586654226,9287.51386408,rela_nu,rela_f,rela_tp
model237,6.08685385028,5.30188955703,4.34678816792,-0.385191552825,13.8288489244,23.8126484568,30.1294327404,True,0.05025,1.23,0.0004064,294.5,293.6,228.69022869,0.0257706782292,8874.04773195,rela_nu,rela_f,rela_tp
model238,7.36958297532,15.7341863848,2.74683564571,15.0465711677,14.4519795114,16.791115939,32.9543101445,True,0.05025,1.564,0.0005227,294.3,293.6,294.03029403,0.0327684451325,8972.97057707,rela_nu,rela_f,rela_tp
model239,13.808442864,10.3581041219,7.14825031129,5.03055905017,31.7159119989,35.8915475484,25.5552160643,True,0.05025,2.569,0.0004603,294.2,293.6,343.035343035,0.0538332422416,6372.18433725,rela_nu,rela_f,rela_tp
model240,5.25756718778,15.2023410625,-2.09506706823,13.9571605977,14.8520144956,19.4914566986,24.4159051095,True,0.05025,3.133,0.0002093,294.2,293.6,343.035343035,0.0656592073096,5224.48194383,rela_nu,rela_f,rela_tp
model241,11.9317110753,10.3344223988,6.07689033645,8.05479661845,25.7382698131,18.6134801564,31.5495673611,False,0.05025,1.395,0.000356,294.3,293.6,294.03029403,0.0292299193557,10059.2235802,rela_nu,rela_f,rela_tp
model242,3.26395780429,7.78241474118,-1.7762341306,5.87559495875,12.8537231449,15.3873360492,19.1553100054,False,0.05025,2.418,0.0008445,294.4,293.6,257.276507277,0.0506604268438,5078.45123512,rela_nu,rela_f,rela_tp
model243,4.87987122602,3.69717279562,0.0647142268449,0.53021677306,18.3356405825,23.1618669615,39.8247015944,False,0.05025,1.226,0.0003434,294.5,293.6,228.69022869,0.0256881638438,8902.55255615,rela_nu,rela_f,rela_tp
model244,10.1883013316,18.8803618679,5.59862909026,11.5817069189,19.0823164577,32.8727598843,34.199991155,True,0.05025,2.203,0.0005454,294.2,293.6,343.035343035,0.0461605759911,7431.34884412,rela_nu,rela_f,rela_tp
model245,7.73699187891,15.2282138718,2.94789980962,12.4099752648,19.1178880407,24.4009929796,16.683071507,False,0.05025,2.004,0.0003503,294.3,293.6,294.03029403,0.0419938845669,7001.74077875,rela_nu,rela_f,rela_tp
model246,18.5739126643,7.3173791608,17.3905579821,6.12185403356,28.1713371675,33.8788608446,22.7678466595,False,0.05025,0.5124,0.0002516,294.5,293.6,228.69022869,0.0107339625239,21305.2941243,rela_nu,rela_f,rela_tp
model247,9.79496918129,3.35632107553,3.41178267715,1.98256954139,29.3612533265,31.927701778,13.5212332227,False,0.05025,2.445,0.0005048,294.3,293.6,294.03029403,0.0512334312995,5739.03185034,rela_nu,rela_f,rela_tp
model248,10.7528069894,7.19310994597,9.2742064308,6.23990524456,16.771162939,10.2154803724,20.0602357893,False,0.05025,0.7572,0.0002697,294.5,293.6,228.69022869,0.0158642719051,14415.4254326,rela_nu,rela_f,rela_tp
model249,8.88856563468,14.8506014815,7.51646250385,11.0873923874,32.5087178134,24.6781278819,18.9567063514,False,0.05025,1.2,0.0003439,294.4,293.6,257.276507277,0.0251432272734,10232.4377248,rela_nu,rela_f,rela_tp
model250,13.9989193545,3.52451398442,7.0751449683,-0.229794816771,24.6843491856,39.1316242292,26.9572944531,True,0.05025,2.582,0.0007284,294.2,293.6,343.035343035,0.0541000862608,6340.75408645,rela_nu,rela_f,rela_tp
model251,4.73141074161,7.37212315531,-3.48129180062,5.03718009484,30.5402392008,25.1461218886,16.3112515715,False,0.05025,2.623,0.0002312,294.3,293.6,294.03029403,0.0549698134524,5348.94109264,rela_nu,rela_f,rela_tp
model252,5.15956542177,13.8120202724,3.32148096246,10.0229796725,30.3327159105,24.4142380068,36.5315092888,False,0.05025,0.8048,0.0003073,294.5,293.6,228.69022869,0.0168611177786,13563.171297,rela_nu,rela_f,rela_tp
model253,7.3212410369,4.66535742672,4.40903535796,-2.38491030327,26.7956910999,32.3492223427,23.6283484858,True,0.05025,1.6,0.0003685,294.4,293.6,257.276507277,0.0335261900125,7673.89635329,rela_nu,rela_f,rela_tp
model254,6.71350361093,5.94042448703,-1.91651911412,-2.51184383455,36.5472142362,28.2103162915,30.9017748203,False,0.05025,2.544,0.0004719,294.3,293.6,294.03029403,0.0533090317255,5515.58121603,rela_nu,rela_f,rela_tp
model255,3.46590166534,19.7071851186,-2.88862939597,16.4945748767,23.6875237789,30.1211912314,32.6364498957,True,0.05025,1.325,0.000414,294.5,293.6,228.69022869,0.0277615950448,8237.64730814,rela_nu,rela_f,rela_tp
model256,3.80457240037,10.0605812797,-2.06354927246,6.18023745765,12.3030853633,17.1007086467,14.8844267949,True,0.05025,4.754,0.0005028,294.2,293.6,343.035343035,0.0996271018363,3443.19303395,rela_nu,rela_f,rela_tp
model257,12.5093990209,4.7857154629,8.9948598213,1.64434109336,24.3922229529,37.5797410649,21.6298509059,True,0.05025,0.997,0.0003787,294.4,293.6,257.276507277,0.0208878826619,12317.0218562,rela_nu,rela_f,rela_tp
model258,4.2818176025,4.60897472483,-3.1888097989,2.56543863625,22.2895209556,28.9175098542,29.6695116644,True,0.05025,1.524,0.0003304,294.4,293.6,257.276507277,0.0319341276574,8056.47519282,rela_nu,rela_f,rela_tp
model259,6.01497822059,9.52064892445,4.26589570245,5.3768686807,20.7953961546,30.6068455288,25.9317069892,False,0.05025,0.9194,0.0003507,294.5,293.6,228.69022869,0.0192620747107,11872.5647224,rela_nu,rela_f,rela_tp
model260,7.38875930766,5.3220130582,4.91104992558,2.98503770912,20.7184309839,35.0919260075,21.3224399203,True,0.05025,0.8484,0.0002604,294.5,293.6,228.69022869,0.0177758998786,12865.1843368,rela_nu,rela_f,rela_tp
model261,7.40508492214,12.1523958683,2.51659046474,6.29598892145,26.6519823757,34.8863960562,31.0608258933,True,0.05025,1.402,0.0005581,294.4,293.6,257.276507277,0.0293723944739,8759.12610752,rela_nu,rela_f,rela_tp
model262,12.5176366059,8.99888115698,8.39685877835,3.05096619688,33.2406815234,22.5864406926,19.9147876942,True,0.05025,2.439,0.0007099,294.2,293.6,343.035343035,0.0511033804962,6712.57634436,rela_nu,rela_f,rela_tp
model263,11.8877906535,18.2204292642,8.66049288386,12.4284381597,38.0023135062,30.6346147644,33.9239289845,False,0.05025,1.383,0.0004464,294.3,293.6,294.03029403,0.0289765203399,10147.1912632,rela_nu,rela_f,rela_tp
model264,6.24069246991,19.6584737109,5.33305564209,10.8612640093,19.414337132,33.5716041899,28.8887717719,True,0.05025,3.78,-2.647e-05,294.3,293.7,343.035343035,0.0792244249288,4329.91900344,rela_nu,rela_f,rela_tp
model266,7.05448698851,9.21830876406,3.68799133558,7.59147137417,39.0676959204,27.8356209912,33.1514437559,False,0.05025,0.6186,0.0002787,294.5,293.6,228.69022869,0.012959208038,17646.929351,rela_nu,rela_f,rela_tp
model267,11.5589658008,3.78731586691,4.74072158993,-1.59844268676,37.3369100877,21.9268025019,31.0610408241,True,0.05025,1.947,0.0004418,294.3,293.6,294.03029403,0.0407973211853,7207.09805174,rela_nu,rela_f,rela_tp
model268,14.0784424603,3.11633999221,7.98157078519,2.98286712624,24.695611143,39.2476898321,25.2230998243,True,0.05025,1.75,0.0004746,294.3,293.6,294.03029403,0.036667770666,8018.76658139,rela_nu,rela_f,rela_tp
model269,11.2967034455,14.6948072768,7.96872605716,14.0193970623,34.99946163,21.865651841,17.2694588428,False,0.05025,0.7772,0.0003014,294.4,293.6,257.276507277,0.0162827814306,15800.52575,rela_nu,rela_f,rela_tp
model270,12.5013796246,11.1950259426,10.5642861856,10.107663324,33.6924850952,17.3481545151,29.1330657513,False,0.05025,0.5928,0.0003044,294.5,293.6,228.69022869,0.0124179350476,18416.1237607,rela_nu,rela_f,rela_tp
model271,3.75052983638,10.5456149234,1.21941290106,4.9572634155,17.2092102219,26.2057205391,24.8257647919,False,0.05025,1.543,0.0005774,294.4,293.6,257.276507277,0.0323271660799,7958.52338682,rela_nu,rela_f,rela_tp
model272,14.9573753772,14.7278831696,7.29544554614,9.07041552016,37.5651572741,24.6629367664,38.8013024689,True,0.05025,2.024,0.000348,294.3,293.6,294.03029403,0.0424131066881,6932.53376115,rela_nu,rela_f,rela_tp
model273,5.03414009017,3.4250286484,3.17179868132,-3.21540815006,21.2516121728,32.0060361276,38.0764580711,True,0.05025,0.944,0.0003712,294.5,293.6,228.69022869,0.0197772289743,11563.3099555,rela_nu,rela_f,rela_tp
model274,10.0481959076,5.98353930584,3.50837349913,5.94111286522,35.5612248869,29.0430023114,35.9313494527,False,0.05025,0.8901,0.0002874,294.4,293.6,257.276507277,0.018649311609,13795.4961915,rela_nu,rela_f,rela_tp
model275,3.0858635615,8.82241490892,-0.865031943392,6.3070027669,36.5006299974,19.5087948303,35.0874736839,True,0.05025,0.8328,0.0002351,294.5,293.6,228.69022869,0.017449474479,13105.8519249,rela_nu,rela_f,rela_tp
model276,7.03836271615,10.8532713989,-1.41064763818,6.38006447949,37.3116382256,29.9480877116,33.6574278321,True,0.05025,1.693,0.0003983,294.4,293.6,257.276507277,0.0354747241534,7252.38922687,rela_nu,rela_f,rela_tp
model277,14.3310383661,4.97050960018,10.9247668296,4.58642940778,23.5130979145,7.45075289778,27.7089872306,False,0.05025,0.9434,0.0002827,294.4,293.6,257.276507277,0.0197665086014,13015.7789858,rela_nu,rela_f,rela_tp
model278,8.67549318077,4.07934186244,5.24680314119,3.82900081769,15.1640784683,33.0281146294,13.0762082841,False,0.05025,2.055,0.00525,294.4,293.6,257.276507277,0.0429600867313,5988.73342332,rela_nu,rela_f,rela_tp
model279,16.9229056626,11.7076391659,11.2873897344,7.41877522148,35.5173641343,34.1478786983,31.694183178,False,0.05025,1.212,0.0003641,294.3,293.6,294.03029403,0.0253943082575,11578.5904089,rela_nu,rela_f,rela_tp
model280,11.6098332066,3.95781847965,4.06952850254,-3.83067887941,24.4743315422,12.327888724,26.5806924459,True,0.05025,7.365,0.0001158,294.1,293.6,411.642411642,0.154358367605,2666.79687036,rela_nu,rela_f,rela_tp
model281,16.1246895851,14.1189435772,14.0270346721,12.7266628596,39.4822490067,30.0734475151,28.4478284595,True,0.05025,0.5526,0.0002343,294.5,293.6,228.69022869,0.0115768646808,19754.0728856,rela_nu,rela_f,rela_tp
model282,19.6350213407,12.813997761,10.7668990625,5.06900149874,34.0367405555,25.9815714546,28.8536379994,True,0.05025,5.496,0.0003422,294.2,293.7,411.642411642,0.115181820092,3573.84881845,rela_nu,rela_f,rela_tp
model283,8.00299711753,3.62334394961,3.59295125315,-2.44619009165,27.6353663365,10.4906559663,36.0771445282,True,0.05025,2.326,0.0001767,294.3,293.6,294.03029403,0.0487462230465,6031.85797081,rela_nu,rela_f,rela_tp
model284,12.8410227814,9.65264430314,11.0910681372,4.50729160029,23.7299267257,27.7014748712,32.2789800046,False,0.05025,0.9258,0.000266,294.4,293.6,257.276507277,0.0193979855654,13263.0528262,rela_nu,rela_f,rela_tp
model285,4.60351699697,13.7543150302,-3.33390984858,12.4047037791,34.7938836438,15.9301094474,27.7167385962,False,0.05025,1.729,0.0005026,294.4,293.6,257.276507277,0.0362270512105,7101.7788829,rela_nu,rela_f,rela_tp
model286,11.136622248,3.64636061079,10.3509286609,1.03726008926,14.4795327731,20.2124951196,26.3951018386,False,0.05025,0.6899,0.0002481,294.6,293.6,205.821205821,0.0144542043851,14239.5389146,rela_nu,rela_f,rela_tp
